t=00	 3.648397827394484e-03	 2.132153346761931e-06 
t=01	 3.404984907245850e-03	 -3.268624728886563e-07 
t=02	 8.590899451032600e-04	 3.145940020014568e-07 
t=03	 2.271436658726587e-04	 1.272314154623628e-07 
t=04	 6.125757132060510e-05	 -2.243027333323319e-09 
t=05	 1.672152095977018e-05	 3.926540822387222e-09 
t=06	 4.574577466904741e-06	 -4.405356071220081e-10 
t=07	 1.259129465521344e-06	 3.894527495196196e-10 
t=08	 3.468850529941260e-07	 2.699581316156967e-10 
t=09	 9.528095154540494e-08	 1.116346955817282e-10 
t=10	 2.620330759942620e-08	 1.686705450367371e-11 
t=11	 7.213977951092087e-09	 1.047444954153233e-11 
t=12	 1.986050867831086e-09	 -9.502907996131948e-14 
t=13	 5.458506962245030e-10	 -2.152672513196361e-13 
t=14	 1.504740125457988e-10	 -1.206148394150064e-13 
t=15	 4.154496981302132e-11	 -6.365758187984873e-14 
t=16	 1.148459204365738e-11	 -3.442190334701033e-14 
t=17	 3.173862532238093e-12	 -1.266032107530559e-14 
t=18	 8.792374000980126e-13	 -2.655263235484135e-15 
t=19	 2.433991841368715e-13	 -6.333284950091979e-16 
t=20	 6.723395643227315e-14	 -1.348510038423019e-16 
t=21	 1.864364172957888e-14	 -2.732566547337752e-17 
t=22	 5.182648077290911e-15	 -6.718295854747382e-18 
t=23	 1.530856420400471e-15	 -1.441070523579820e-18 
t=24	 7.855976938985945e-16	 -2.770057567897946e-19 
t=25	 1.525874917538306e-15	 -2.599652028216770e-19 
t=26	 5.157157735992545e-15	 -1.014841419226921e-17 
t=27	 1.861235790192735e-14	 -5.139260802439637e-17 
t=28	 6.733583569575691e-14	 -2.917328291502849e-16 
t=29	 2.435377164073589e-13	 -1.328925747889447e-15 
t=30	 8.844055428380434e-13	 -5.506321521270956e-15 
t=31	 3.200144675729619e-12	 -1.976982264406427e-14 
t=32	 1.156591896061315e-11	 -8.701006795004454e-14 
t=33	 4.181698802577149e-11	 -3.163275440696546e-13 
t=34	 1.510505942052240e-10	 -8.187346827882376e-13 
t=35	 5.484146779719529e-10	 -1.840949219150758e-12 
t=36	 1.987281785836364e-09	 -9.023185408943773e-12 
t=37	 7.184319177028407e-09	 -2.316482597147081e-11 
t=38	 2.614191060564439e-08	 -8.103934515723445e-11 
t=39	 9.471100476837362e-08	 -1.637353847513932e-10 
t=40	 3.446078757196263e-07	 -7.879734215938586e-11 
t=41	 1.255307577258923e-06	 1.083213434082533e-09 
t=42	 4.582700245471207e-06	 6.480006030276795e-10 
t=43	 1.678875840720442e-05	 -5.146950188581345e-09 
t=44	 6.160323766909882e-05	 -4.976336069649754e-08 
t=45	 2.280398702511056e-04	 -2.829652952194718e-08 
t=46	 8.614754076780574e-04	 -4.588481736499209e-07 
t=47	 3.418031912502410e-03	 8.194410510289078e-07 
