t=00	 3.650653604301642e-03	 -1.025256325805612e-06 
t=01	 3.420026515610958e-03	 -1.176217564213937e-06 
t=02	 8.622152178016235e-04	 -1.524081270126595e-07 
t=03	 2.286764345632845e-04	 -3.462384474739144e-07 
t=04	 6.171415845813409e-05	 -1.990364949564028e-07 
t=05	 1.679270559832938e-05	 -6.156865168907739e-08 
t=06	 4.580304453309135e-06	 -1.775699103815741e-08 
t=07	 1.254961526574552e-06	 -5.560637575122966e-09 
t=08	 3.434286939417354e-07	 -1.390554220904903e-09 
t=09	 9.412613412885085e-08	 -3.106512582491692e-10 
t=10	 2.578395835622380e-08	 -1.287185764505671e-10 
t=11	 7.071969245387309e-09	 -2.600280238560645e-11 
t=12	 1.946117665022770e-09	 -8.860557688189138e-12 
t=13	 5.358642958376489e-10	 -2.569758860255168e-12 
t=14	 1.469851791570953e-10	 -1.270394642204339e-12 
t=15	 4.054749418126672e-11	 -4.442767962452935e-13 
t=16	 1.113326602017360e-11	 -1.276622745669621e-13 
t=17	 3.061263997490541e-12	 -3.815240314387793e-14 
t=18	 8.424771156547399e-13	 -1.173625354617647e-14 
t=19	 2.325174242177305e-13	 -3.294922274314020e-15 
t=20	 6.398600137116647e-14	 -1.082421345373725e-15 
t=21	 1.762310465021335e-14	 -3.244150880019445e-16 
t=22	 4.877925782494956e-15	 -9.529024408296426e-17 
t=23	 1.432031993567248e-15	 -3.066578356406716e-17 
t=24	 7.319981171897153e-16	 -1.864961004945074e-17 
t=25	 1.433356469983147e-15	 -3.803087834718945e-17 
t=26	 4.842348234549093e-15	 -1.191257774557130e-16 
t=27	 1.753462533976777e-14	 -4.126250791237152e-16 
t=28	 6.373952866804433e-14	 -1.317335564057765e-15 
t=29	 2.323469746289846e-13	 -3.703216844006472e-15 
t=30	 8.448922981427141e-13	 -1.303312018827781e-14 
t=31	 3.072024764223142e-12	 -4.843945501857967e-14 
t=32	 1.116195546813755e-11	 -1.738884588634674e-13 
t=33	 4.054269841231213e-11	 -5.322358329363759e-13 
t=34	 1.473172900446835e-10	 -1.696747395874781e-12 
t=35	 5.356495987265115e-10	 -3.782506060159225e-12 
t=36	 1.953685791722091e-09	 -1.081887776224567e-11 
t=37	 7.095818220401918e-09	 -3.639507306770801e-11 
t=38	 2.584829146923741e-08	 -1.319631780401900e-10 
t=39	 9.380295516794914e-08	 -4.090944977565829e-10 
t=40	 3.428629736977483e-07	 -1.025441815857311e-09 
t=41	 1.246965922020612e-06	 -4.434719498907952e-09 
t=42	 4.561798243368185e-06	 -1.670868349312018e-08 
t=43	 1.670646148238716e-05	 -3.782004498782884e-08 
t=44	 6.157389367622832e-05	 -1.073695161512753e-07 
t=45	 2.281215982754326e-04	 -2.176911953048909e-07 
t=46	 8.596472646817473e-04	 2.959448699125278e-07 
t=47	 3.410685638353545e-03	 1.371851936097285e-06 
