t=00	 3.581964336684452e-03	 -4.723988799060396e-06 
t=01	 3.359425624267420e-03	 -5.111731996886459e-09 
t=02	 8.465508727961593e-04	 2.144019560559729e-07 
t=03	 2.244776747122453e-04	 7.030873504219512e-08 
t=04	 6.070127768813629e-05	 -5.700937946446701e-08 
t=05	 1.652154711023475e-05	 -5.158079632501720e-09 
t=06	 4.509784934902264e-06	 -1.051689582738530e-09 
t=07	 1.239016565082569e-06	 -1.590385503513843e-09 
t=08	 3.408335951949602e-07	 -1.131226752763559e-10 
t=09	 9.362518453475289e-08	 4.345401549116124e-11 
t=10	 2.576674537983059e-08	 2.858092341107045e-11 
t=11	 7.087399845060492e-09	 -2.207628181991482e-12 
t=12	 1.951807781355209e-09	 -1.217501934869078e-12 
t=13	 5.378429370586796e-10	 -3.748339122197875e-13 
t=14	 1.479379662304565e-10	 -2.508673842287740e-13 
t=15	 4.086011048810538e-11	 -6.426693250059424e-14 
t=16	 1.125039361727542e-11	 -4.152728185792667e-14 
t=17	 3.098678461677574e-12	 -1.704478520345996e-14 
t=18	 8.569874196491951e-13	 -5.127519758225299e-15 
t=19	 2.365228887383231e-13	 -1.471041976015385e-15 
t=20	 6.536573370530602e-14	 -4.711709314989007e-16 
t=21	 1.809818885395176e-14	 -9.741621323538495e-17 
t=22	 5.032306783597142e-15	 -2.928007966616527e-17 
t=23	 1.486518964280032e-15	 -1.493177466062923e-17 
t=24	 7.651227967205938e-16	 -8.770667162782948e-18 
t=25	 1.488816546966029e-15	 -1.146201557533616e-17 
t=26	 5.033809272771076e-15	 -4.520129531496080e-17 
t=27	 1.814413524418985e-14	 -1.293342965708712e-16 
t=28	 6.594739634394444e-14	 -3.967558318101105e-16 
t=29	 2.390091739900302e-13	 -1.800845229670920e-15 
t=30	 8.627975399028610e-13	 -7.289847114085786e-15 
t=31	 3.110040929369541e-12	 -1.305975539462449e-14 
t=32	 1.128662615974076e-11	 -4.950092140185629e-14 
t=33	 4.093743946929230e-11	 -1.275510018697595e-13 
t=34	 1.488454806481430e-10	 -3.629067124430429e-13 
t=35	 5.409653362011322e-10	 -1.054689721600627e-12 
t=36	 1.962849096740026e-09	 -3.721108245719050e-12 
t=37	 7.125074520060956e-09	 -1.300205586456519e-12 
t=38	 2.597033480404953e-08	 -3.826510614293123e-11 
t=39	 9.425718213726710e-08	 -1.102099461359020e-10 
t=40	 3.417516962154135e-07	 -2.319724853235545e-10 
t=41	 1.240619316375570e-06	 1.973877234051711e-10 
t=42	 4.510807723842470e-06	 9.494863208298517e-10 
t=43	 1.648520756983788e-05	 -1.768569721882614e-09 
t=44	 6.060488855904419e-05	 -2.873657587337890e-08 
t=45	 2.242225760800024e-04	 -1.748713840368683e-08 
t=46	 8.476255815202876e-04	 -1.726964036873784e-07 
t=47	 3.368962162201025e-03	 -1.557950125901879e-07 
