t=00	 3.740649862579742e-03	 3.115903917229346e-06 
t=01	 3.474944503209573e-03	 -1.331356811223138e-07 
t=02	 8.773578948494607e-04	 -7.979670125039714e-08 
t=03	 2.330723210433759e-04	 3.597030417422329e-08 
t=04	 6.290172965510377e-05	 6.088027323852872e-08 
t=05	 1.709207231676699e-05	 5.888940563643497e-09 
t=06	 4.662351389560290e-06	 -3.335253901237545e-09 
t=07	 1.277314314333135e-06	 -1.361425348911038e-10 
t=08	 3.502201246371913e-07	 -3.163754533119389e-11 
t=09	 9.682473637229682e-08	 -1.724806951960406e-11 
t=10	 2.669058195058448e-08	 -3.862205796344024e-12 
t=11	 7.342183422256516e-09	 -7.535001025670708e-13 
t=12	 2.030821249799338e-09	 4.002707944138740e-12 
t=13	 5.595619438480131e-10	 2.041815945479966e-12 
t=14	 1.540909574408493e-10	 6.385868706678766e-13 
t=15	 4.272935245608569e-11	 2.035191231574884e-13 
t=16	 1.182923877485657e-11	 9.199393045005095e-14 
t=17	 3.272944116687984e-12	 3.802914761607464e-14 
t=18	 9.033239166024747e-13	 1.146897078983661e-14 
t=19	 2.495339407843022e-13	 3.002236213366523e-15 
t=20	 6.913690641256731e-14	 1.022671417133882e-15 
t=21	 1.909383364852893e-14	 3.096949647759512e-16 
t=22	 5.314598469030772e-15	 8.120591183799159e-17 
t=23	 1.573467081321851e-15	 3.186175885685759e-17 
t=24	 8.043203804304198e-16	 1.756966254315538e-17 
t=25	 1.557514630785372e-15	 3.141107198773665e-17 
t=26	 5.247032931981577e-15	 8.643459574782529e-17 
t=27	 1.891585089236963e-14	 2.526036826507485e-16 
t=28	 6.824758335539750e-14	 6.588242233273095e-16 
t=29	 2.467328593548326e-13	 2.210608422776657e-15 
t=30	 8.922162038917724e-13	 7.536178242134589e-15 
t=31	 3.237300604650683e-12	 2.494977084759249e-14 
t=32	 1.174003652744342e-11	 7.676480706005491e-14 
t=33	 4.232795803808155e-11	 2.024920953043701e-13 
t=34	 1.538047347430209e-10	 5.948954639979380e-13 
t=35	 5.573712148665320e-10	 6.212369502697473e-13 
t=36	 2.014234024456249e-09	 5.767315453336088e-13 
t=37	 7.333699123554030e-09	 -1.795537275315459e-12 
t=38	 2.660844196356122e-08	 -9.882958269841868e-12 
t=39	 9.672845691032708e-08	 -6.576363995098665e-11 
t=40	 3.521513307015541e-07	 -3.662867047119490e-10 
t=41	 1.280804887700222e-06	 -6.829042265588255e-10 
t=42	 4.684006651864787e-06	 -3.230920426552237e-09 
t=43	 1.715642430145958e-05	 -8.925208018404222e-09 
t=44	 6.314040396118932e-05	 3.176255926038920e-08 
t=45	 2.341863518855669e-04	 1.188588700649057e-07 
t=46	 8.786791070986872e-04	 6.040560087797317e-07 
t=47	 3.480981344518194e-03	 5.322323144391753e-07 
