t=00	 3.587474474893966e-03	 -1.838511345158959e-06 
t=01	 3.368167648234592e-03	 -5.345965231584979e-07 
t=02	 8.494429201974253e-04	 -5.154441277953384e-07 
t=03	 2.253184787426533e-04	 1.228445321745299e-07 
t=04	 6.096343313463211e-05	 7.300894788886360e-08 
t=05	 1.665092584259076e-05	 1.031018727794653e-08 
t=06	 4.568905073536493e-06	 1.143038333729055e-09 
t=07	 1.260371964672899e-06	 9.612516754041446e-10 
t=08	 3.487157366621803e-07	 2.821838416036280e-10 
t=09	 9.640980999829855e-08	 1.374470418078956e-10 
t=10	 2.668517882118928e-08	 4.697868777732533e-11 
t=11	 7.379298171461779e-09	 1.852872015271009e-11 
t=12	 2.050005522146230e-09	 8.729224679123745e-12 
t=13	 5.657565083698325e-10	 1.130140064650130e-12 
t=14	 1.567625425824275e-10	 4.939039237484710e-14 
t=15	 4.341757626647147e-11	 -9.149725982765902e-15 
t=16	 1.200753500723296e-11	 1.078535544674935e-14 
t=17	 3.325391769571765e-12	 5.380225053475117e-15 
t=18	 9.187913180513280e-13	 2.881527664491422e-15 
t=19	 2.541960397445589e-13	 8.953086479180917e-16 
t=20	 7.055540628435795e-14	 3.311506617995731e-16 
t=21	 1.954292675623288e-14	 8.330200095054670e-17 
t=22	 5.465065461952426e-15	 3.196400825096005e-17 
t=23	 1.628955479972049e-15	 1.059290780421787e-17 
t=24	 8.469874768078795e-16	 4.865041478843723e-18 
t=25	 1.653246884036285e-15	 8.176940141356327e-18 
t=26	 5.550124140623338e-15	 2.952175614308847e-17 
t=27	 1.987237142440844e-14	 1.553674246322973e-16 
t=28	 7.152239103281669e-14	 4.023751868297781e-16 
t=29	 2.583260886179233e-13	 1.983805076875034e-15 
t=30	 9.321684479412032e-13	 6.160298258840176e-15 
t=31	 3.364662238739473e-12	 2.173306049552568e-14 
t=32	 1.211924082820367e-11	 6.052735712915995e-14 
t=33	 4.381319489035226e-11	 2.481842740966855e-13 
t=34	 1.572206911574494e-10	 8.876507162595107e-13 
t=35	 5.657160665826854e-10	 2.132468257950148e-12 
t=36	 2.038236305548509e-09	 8.515260881814140e-12 
t=37	 7.353914022207894e-09	 2.905140702182546e-11 
t=38	 2.659119519526615e-08	 6.094946063578060e-11 
t=39	 9.625714863747391e-08	 3.808776193608785e-10 
t=40	 3.482495971339955e-07	 1.422628252767508e-09 
t=41	 1.261511577349220e-06	 4.041304108717764e-09 
t=42	 4.572911771894270e-06	 1.275697382918993e-08 
t=43	 1.664676651223434e-05	 3.845370875448297e-08 
t=44	 6.084768487360893e-05	 1.284289935812866e-07 
t=45	 2.252765307186015e-04	 3.729463204599106e-07 
t=46	 8.451504968577103e-04	 4.137898796670155e-07 
t=47	 3.352368736176826e-03	 -3.136677555070363e-07 
