t=00	 3.667520816718169e-03	 -1.024496421423784e-06 
t=01	 3.405479423454214e-03	 -1.574059316877703e-06 
t=02	 8.576106533745896e-04	 -2.236503379776186e-07 
t=03	 2.268419188614904e-04	 8.369273336688483e-08 
t=04	 6.101372733712386e-05	 -2.829600347019972e-08 
t=05	 1.662592935090495e-05	 -2.116450476306233e-08 
t=06	 4.540522582438987e-06	 -6.119875656880557e-09 
t=07	 1.242263650672023e-06	 -2.162953177353211e-09 
t=08	 3.409528478565398e-07	 -4.553450343459076e-10 
t=09	 9.367076451908701e-08	 -1.383689510468405e-10 
t=10	 2.574759652463072e-08	 -1.146282083430355e-10 
t=11	 7.115704365726009e-09	 -3.109391074238274e-11 
t=12	 1.956605117687650e-09	 -7.521148205848145e-12 
t=13	 5.396950955616438e-10	 -1.793989026621989e-12 
t=14	 1.487376090670138e-10	 -5.685310433016138e-13 
t=15	 4.107053245382510e-11	 -1.406592616698499e-13 
t=16	 1.136241451565499e-11	 -4.761238865408560e-14 
t=17	 3.132868743545466e-12	 -2.132534937535975e-14 
t=18	 8.643516350659022e-13	 -7.073059945535326e-15 
t=19	 2.386053231090611e-13	 -2.043687747699771e-15 
t=20	 6.577628448872153e-14	 -5.684873520810253e-16 
t=21	 1.813127365420109e-14	 -1.852274745680541e-16 
t=22	 5.006781087675765e-15	 -5.324581341365029e-17 
t=23	 1.473708296186109e-15	 -1.490062394208265e-17 
t=24	 7.576657162334574e-16	 -8.141527613792952e-18 
t=25	 1.477883695991569e-15	 -1.531757259266643e-17 
t=26	 5.016505790313749e-15	 -4.925915064520639e-17 
t=27	 1.805605718991826e-14	 -1.916344746437082e-16 
t=28	 6.542898497128090e-14	 -5.739400358074967e-16 
t=29	 2.373879958234480e-13	 -1.822223375585255e-15 
t=30	 8.643739966155754e-13	 -8.029077332858045e-15 
t=31	 3.133610934751245e-12	 -2.227478404128828e-14 
t=32	 1.138133792367091e-11	 -8.440493296460059e-14 
t=33	 4.131500118735089e-11	 -2.425439720773966e-13 
t=34	 1.498803515894239e-10	 -9.618981159396796e-13 
t=35	 5.412443264820286e-10	 -3.443925137419069e-12 
t=36	 1.961945303543978e-09	 -1.359589749196266e-11 
t=37	 7.130903355599042e-09	 -4.716322817880892e-11 
t=38	 2.586104224699290e-08	 -1.995092404238704e-10 
t=39	 9.456303727651760e-08	 -6.274407383585173e-10 
t=40	 3.434327899565437e-07	 -1.870509377326233e-09 
t=41	 1.250357657355281e-06	 -4.506152681183574e-09 
t=42	 4.553503439561247e-06	 -1.440519870008745e-08 
t=43	 1.666140510226790e-05	 -2.835910309465704e-08 
t=44	 6.122738307035007e-05	 -5.694520787575336e-08 
t=45	 2.259817477144889e-04	 -2.066313352073724e-07 
t=46	 8.523548489638875e-04	 -2.252411001487945e-07 
t=47	 3.385011167898533e-03	 5.919595040007429e-07 
