t=00	 3.598659519786949e-03	 2.223001224184425e-06 
t=01	 3.376523833587307e-03	 -1.733708507737380e-06 
t=02	 8.490837211522286e-04	 -1.080731050214691e-06 
t=03	 2.238349866640692e-04	 -4.041157126884694e-07 
t=04	 6.012287423785968e-05	 -1.342758335580932e-07 
t=05	 1.630884982459839e-05	 -5.288158498663856e-08 
t=06	 4.449183242748125e-06	 -1.965319446938062e-08 
t=07	 1.216631683103886e-06	 -4.974744056484855e-09 
t=08	 3.349274030509191e-07	 -1.449497973955597e-09 
t=09	 9.186587660977610e-08	 -2.667574384067736e-10 
t=10	 2.519328385656692e-08	 -1.125788033066789e-10 
t=11	 6.933016732850704e-09	 -3.000794209623754e-11 
t=12	 1.913894766705947e-09	 -1.242001220352786e-11 
t=13	 5.272486801576628e-10	 -3.096683071566544e-12 
t=14	 1.457067158856763e-10	 -8.337679833147892e-13 
t=15	 3.998580081978234e-11	 -2.483753668254071e-13 
t=16	 1.103737784001865e-11	 -4.040073538480228e-14 
t=17	 3.032826894223837e-12	 -1.269285400626559e-14 
t=18	 8.350472372639115e-13	 -2.851062031912113e-15 
t=19	 2.300323666398154e-13	 -5.037663655014594e-16 
t=20	 6.352853128173397e-14	 -6.211444245688121e-17 
t=21	 1.758424144459886e-14	 -2.678707245237479e-17 
t=22	 4.869441545384952e-15	 -1.723129548021688e-17 
t=23	 1.438408482863069e-15	 -4.338358633820194e-18 
t=24	 7.362530280510584e-16	 1.124819443820404e-18 
t=25	 1.433296417821889e-15	 -2.537506198548080e-20 
t=26	 4.877381341707121e-15	 -8.985444489312163e-18 
t=27	 1.763478307166092e-14	 -8.395719183206171e-17 
t=28	 6.398230790038350e-14	 -2.134071886627581e-16 
t=29	 2.329705179777435e-13	 -1.140167206009718e-15 
t=30	 8.438898941713853e-13	 -5.630953124938660e-15 
t=31	 3.059216296444678e-12	 -2.488645770851299e-14 
t=32	 1.109575658669404e-11	 -7.646669972915112e-14 
t=33	 4.006540689402554e-11	 -2.164303654667488e-13 
t=34	 1.456889529600567e-10	 -8.954639139518522e-13 
t=35	 5.297017379155951e-10	 -3.333946909000523e-12 
t=36	 1.921915989338046e-09	 -1.163382003900031e-11 
t=37	 7.005775499304992e-09	 -4.454798788310002e-11 
t=38	 2.551852643954231e-08	 -1.603616740228397e-10 
t=39	 9.290696989491235e-08	 -4.743131057606838e-10 
t=40	 3.385950365661922e-07	 -1.773931917146483e-09 
t=41	 1.231030844716396e-06	 -4.824346967698567e-09 
t=42	 4.493003499555108e-06	 -1.039830674364456e-08 
t=43	 1.645225665130443e-05	 -2.236752425273279e-08 
t=44	 6.059566485690594e-05	 -4.937585470530223e-08 
t=45	 2.253078763807481e-04	 -1.632786994073160e-07 
t=46	 8.524186621056760e-04	 1.145993293293553e-07 
t=47	 3.388690985495652e-03	 2.898304791880173e-07 
