t=00	 3.636840317811103e-03	 6.453715640734254e-07 
t=01	 3.372655861614907e-03	 9.651028786531437e-07 
t=02	 8.484056254285284e-04	 -7.473307859797503e-07 
t=03	 2.244931924602291e-04	 -2.565985256430321e-07 
t=04	 6.032389101981855e-05	 -1.420797457365683e-07 
t=05	 1.635831925643580e-05	 -4.535955122565755e-08 
t=06	 4.453471374216461e-06	 -8.158388806045159e-09 
t=07	 1.214693511233030e-06	 -2.357206045995727e-09 
t=08	 3.320591291477181e-07	 -3.596303747107089e-10 
t=09	 9.115479336337211e-08	 -1.892332880582795e-10 
t=10	 2.496734052889549e-08	 -4.513632830258093e-11 
t=11	 6.856352922896882e-09	 -7.504228070744432e-12 
t=12	 1.886633081635022e-09	 -4.708460659043374e-12 
t=13	 5.197398805867300e-10	 -1.869000766129083e-12 
t=14	 1.430722889118566e-10	 -3.370331407283950e-13 
t=15	 3.936077500307156e-11	 -5.184498273745861e-14 
t=16	 1.084523374308924e-11	 -3.108861948084891e-15 
t=17	 2.980448098080111e-12	 -1.843398123198894e-15 
t=18	 8.202967926336672e-13	 -1.514642564504654e-15 
t=19	 2.261853931033019e-13	 -2.151101031756516e-16 
t=20	 6.232332753971028e-14	 -1.871437529279667e-16 
t=21	 1.720798682527040e-14	 -7.419506277220883e-17 
t=22	 4.752594066944814e-15	 -3.181747764750791e-17 
t=23	 1.400953562050729e-15	 -1.260531889846041e-17 
t=24	 7.182205577098968e-16	 -9.477895550342238e-18 
t=25	 1.407365181612625e-15	 -2.139181766875498e-17 
t=26	 4.774138596120870e-15	 -7.370063761084178e-17 
t=27	 1.726793748002431e-14	 -2.155485832387395e-16 
t=28	 6.268876295257174e-14	 -7.290188840579358e-16 
t=29	 2.278991957430676e-13	 -2.571321136880531e-15 
t=30	 8.271624543907575e-13	 -9.375021155662285e-15 
t=31	 3.013941558100159e-12	 -2.925148845651358e-14 
t=32	 1.093104657187996e-11	 -9.021624543083411e-14 
t=33	 3.978700715026506e-11	 -3.442799865683914e-13 
t=34	 1.444343612052846e-10	 -8.109612916387401e-13 
t=35	 5.250626699196659e-10	 -1.765269518483445e-12 
t=36	 1.915104245584443e-09	 -6.932552075870341e-12 
t=37	 6.966544634918910e-09	 -1.232169982067810e-11 
t=38	 2.522936984575945e-08	 -3.588798220550769e-11 
t=39	 9.211673194460811e-08	 -1.661571517834087e-10 
t=40	 3.353586987174294e-07	 -1.235684291017163e-09 
t=41	 1.226332762601358e-06	 -3.648016211766166e-09 
t=42	 4.488431091964533e-06	 -1.061679861083583e-08 
t=43	 1.645754033730175e-05	 -3.157180231643938e-08 
t=44	 6.068401954305245e-05	 -1.491814764640287e-07 
t=45	 2.252306272072649e-04	 -4.198950792419564e-07 
t=46	 8.504091783423950e-04	 -8.876821464770387e-07 
t=47	 3.374701143615218e-03	 -5.733325868157248e-07 
